season_number,season_id,player_id,player_name,team_id,position,age,ovr,potential,origin_type,wage,match_form,state_score,contract_score,recent_match_score,fitness_score,match_load_score,match_rust_score,attribute_modifier_pct,stamina_modifier,fitness,fatigue,current_injury_severity,current_injury_part,current_injury_remaining_days,season_injuries,max_body_wear,max_body_wear_part,attribute_progress_total,attrs_at_20,recent_ratings,recent_minutes,matches,goals,assists,shots,shots_on_target,passes,passes_succ,key_passes,crosses,crosses_succ,tackles,tackles_succ,interceptions,clearances,blocks,average_rating
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,c5596c1c-7bde-4a8d-8720-bea4d96963c9,翁尼 马尔姆贝里,e7d5d5b3-ff4c-4244-a43c-dc77584f0d7a,MF,32,38,C,generated,11031.0,NEUTRAL,0,-2,2,0,-1,0,0.0,-4.0,72,88,0,,0,0,0.0,hamstring,-8.81,0,"[6.7, 6.7, 8.2]","[50, 50, 50]",15,4,2,19,8,275,242,10,8,7,25,18,21,7,6,7.63
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,b0a08171-0ead-4970-a9e9-a6247ede988b,梁炜骏,dc947a6f-122f-4144-8917-11c793763ef4,FW,19,72,B,generated,33242.0,GOOD,4,0,4,0,-1,0,0.016,-4.0,70,92,0,,0,0,0.6,hamstring,14.49,0,"[10.0, 7.0, 8.3]","[50, 50, 50]",16,8,3,32,13,187,106,19,15,13,30,18,34,14,4,7.79
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,7c6948d2-6a51-4452-a3f4-3940eb57aee3,江 陶,6be4e13c-5812-4231-a0d4-45223a79f121,DF,25,54,D,generated,25650.0,LOW,-3,-1,-1,1,-1,-2,-0.012,3.0,100,27,0,,0,1,4.5,hamstring,3.58,0,"[6.8, 4.9, 6.7]","[50, 50, 50]",5,1,0,3,3,48,36,0,0,0,6,5,10,1,2,7.14
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,37cad4cc-c55f-402c-bb32-79077e80b5f3,普热米斯尔 瓦文萨,5e07d75f-9c74-4853-9969-6dcec6e90d5e,GK,27,50,D,generated,22396.0,LOW,-5,-1,-3,1,-1,-2,-0.02,3.0,89,17,0,,0,1,2.5,ankle,0.03,0,"[4.0, 5.2, 7.1]","[50, 50, 50]",16,0,1,0,0,197,118,0,0,0,0,0,0,0,0,6.06
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,dea186a4-c42f-404a-807c-29051990421c,马佳什 纳博科夫,569a975a-603a-415e-ba15-e9dd2b451def,DF,26,50,B,generated,18513.0,LOW,-2,-2,0,0,-1,0,-0.008,-4.0,91,74,0,,0,0,0.0,hamstring,4.76,0,"[6.7, 7.4, 7.0]","[50, 50, 50]",16,4,0,19,10,369,308,6,3,2,27,23,41,5,9,7.69
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,9a1f5092-a6a5-4799-be52-6192e28cf4b7,伊阿宋 詹森,93e91d01-88ad-4c14-a410-511414d63287,MF,27,50,A,generated,24640.0,GOOD,4,0,4,0,-1,0,0.016,0.0,75,92,0,,0,0,0.0,hamstring,-6.14,0,"[7.9, 8.3, 10.0]","[50, 50, 50]",16,3,2,19,9,344,291,24,11,8,42,30,31,14,6,7.7
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,81816278-d957-41f6-98f2-f1c56f1b749b,琉翔 水野,38de5006-4f22-4736-acb9-c229a845b4ff,DF,23,58,B,generated,21683.0,GOOD,2,0,2,0,-1,0,0.008,-4.0,60,100,0,,0,0,0.0,hamstring,11.98,0,"[9.4, 6.7, 7.2]","[50, 50, 50]",16,0,3,6,4,448,391,6,5,2,45,31,36,13,10,7.8
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,6eef8c21-fdbb-44bc-a18c-0312c7940428,谢锡,af946c35-ba9f-42c4-9cf2-16c39bc6c3cb,DF,27,67,C,generated,74456.0,NEUTRAL,0,0,0,0,-1,0,0.0,0.0,72,92,0,,0,0,0.0,hamstring,-8.55,0,"[6.9, 7.5, 6.5]","[50, 50, 50]",15,2,5,10,5,320,268,5,7,4,29,26,29,10,9,8.07
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,8def3034-ab0f-4866-931a-f505c71db7e5,炯 恨,b2d0e723-d415-439f-b813-74fd24aa0eb2,FW,26,57,C,generated,40325.0,NEUTRAL,1,0,2,1,-1,-2,0.004,3.0,87,57,0,,0,0,1.5,hamstring,4.29,0,"[8.7, 6.2, 8.8]","[50, 50, 50]",20,7,2,31,17,237,145,7,8,4,40,28,37,21,12,7.62
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,700ff0bf-278e-4ac1-b1eb-76c3b65c8e6e,布里杰 格雷,37b3e996-ff38-44dd-a715-1a0e5caf896c,MF,29,59,A,generated,84000.0,GOOD,4,0,4,0,-1,0,0.016,0.0,100,61,0,,0,0,0.0,hamstring,-12.41,0,"[7.4, 8.7, 8.7]","[50, 50, 50]",17,5,2,29,10,390,359,9,3,3,52,42,33,23,15,8.4
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,5b896d60-d3a2-442c-bfce-d55058234a0f,隆 竹内,aab61aed-8550-4c7f-9023-4dc8c8520b02,FW,31,70,C,generated,63000.0,GOOD,3,-1,4,0,-1,0,0.012,0.0,90,64,0,,0,0,0.0,hamstring,-9.02,0,"[6.6, 9.5, 9.2]","[50, 50, 50]",18,14,4,29,22,215,141,13,9,8,35,18,24,16,10,8.38
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,3e1f32ac-8c74-43ca-b43e-efff147d40ef,誓 山口,c0bc92a6-c711-48b4-93d8-caaa01922f78,FW,22,53,C,generated,19613.0,GOOD,4,0,4,0,-1,0,0.016,0.0,82,92,0,,0,0,0.0,hamstring,9.33,0,"[8.8, 10.0, 7.4]","[50, 50, 50]",8,2,0,7,4,43,33,1,1,0,9,6,3,6,2,7.0
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,a3e3e3ce-1b79-4c59-9cca-207705f296e9,宋绍锋,d0bc0ddf-2f7e-4b02-87be-ca9e86aa81e1,FW,28,45,C,generated,15568.0,NEUTRAL,-1,0,-1,0,-1,0,-0.004,0.0,88,92,0,,0,0,0.0,hamstring,-13.67,0,"[6.4, 6.1, 6.2]","[50, 50, 50]",5,0,0,4,1,29,15,3,0,0,3,2,4,4,2,6.56
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,3e41e0fa-2c6c-432f-aa58-f3592c378cc4,南宫牵,7131ee1c-b296-4658-a67e-5ce88236a792,FW,21,62,A,generated,35820.0,GOOD,4,0,4,0,-1,0,0.016,0.0,74,92,0,,0,0,0.4,quadriceps,13.41,0,"[10.0, 9.0, 7.2]","[50, 50, 50]",15,4,2,19,7,166,102,8,8,5,31,14,34,12,8,7.51
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,568a6a9d-a7d0-4fb5-b646-4d49975e1c94,結翔 村松,19b6ebbc-5fc3-4ca0-9659-d2101a1fff70,FW,24,49,D,generated,19298.0,NEUTRAL,-1,-1,0,0,-1,0,-0.004,-4.0,49,100,0,,0,1,2.5,knee,15.64,0,"[6.8, 7.4, 6.4]","[50, 50, 50]",15,3,0,15,6,230,123,4,5,2,40,21,25,12,12,7.24
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,8d101b3a-de0f-4532-b3a5-3dc1c481bcb3,阿德利诺 阿吉拉尔,088951b3-d0b8-4c05-b579-8b8265000fa1,GK,22,68,B,generated,58833.0,LOW,-4,0,-3,1,-1,-2,-0.016,3.0,88,20,0,,0,0,5.2,hamstring,13.34,0,"[3.5, 7.1, 6.1]","[70, 50, 50]",18,0,2,0,0,253,184,0,0,0,0,0,0,0,0,6.21
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,3569c4fb-c81b-4bfc-8d45-4c317c84270f,凯文 拉科尔,d0bc0ddf-2f7e-4b02-87be-ca9e86aa81e1,DF,22,57,C,generated,23940.0,GOOD,2,0,2,0,-1,0,0.008,0.0,88,92,0,,0,0,0.0,hamstring,14.4,0,"[8.0, 7.7, 6.6]","[50, 50, 50]",15,2,2,12,4,330,278,10,4,2,33,28,34,5,10,7.75
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,be0b1ceb-3507-403d-b7bd-ed09fd1f0707,加夫列尔 加列戈斯,c7509c87-a5bf-4823-bfbc-5e896b149699,MF,26,49,D,generated,21683.0,GOOD,2,0,2,0,-1,0,0.008,-4.0,77,80,0,,0,0,0.0,hamstring,4.25,0,"[6.8, 7.8, 7.0]","[50, 50, 50]",16,2,3,18,6,240,176,9,5,4,43,27,31,11,7,7.54
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,2c13c42f-c292-4b51-a5df-bfd2299c7fd3,赫苏斯 亨德森,6b62d1a3-0d6c-451a-85cf-0ff3d07800d1,DF,25,50,D,generated,22660.0,NEUTRAL,0,-1,2,1,-1,-2,0.0,3.0,85,34,0,,0,0,7.0,hamstring,3.04,0,"[8.0, 7.1, 7.0]","[50, 50, 50]",17,1,0,3,2,333,247,2,2,1,25,20,24,3,6,6.85
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,dc1111d9-3e41-4000-978b-43bc0770242c,永翔 堀田,16534899-9230-45f3-880c-c2657809ecb2,DF,27,59,C,generated,60775.0,LOW,-2,-2,0,0,-1,0,-0.008,0.0,80,92,0,,0,0,0.0,hamstring,-7.02,0,"[8.2, 6.3, 7.1]","[50, 50, 50]",18,0,4,5,1,491,425,10,7,5,55,50,28,11,9,7.56
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,8d113753-f454-4770-83d0-0a240b49cda9,塞思 维埃里,aab61aed-8550-4c7f-9023-4dc8c8520b02,DF,29,57,C,generated,62464.0,NEUTRAL,-1,-1,0,1,-1,-1,-0.004,3.0,100,21,0,,0,0,0.0,hamstring,-11.39,0,"[8.6, 6.6, 6.3]","[50, 50, 50]",18,0,3,9,4,290,232,3,1,1,36,28,23,6,7,6.98
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,efca7059-3f76-4529-80b7-a17b52e97e46,兰多 里维拉,8462cbe2-5d0a-4b1a-8bdf-46bba1f67bd4,MF,23,63,C,generated,42750.0,GOOD,2,0,2,0,-1,0,0.008,-4.0,84,78,0,,0,0,0.0,hamstring,13.41,0,"[7.3, 8.0, 7.1]","[50, 50, 50]",15,6,6,23,14,393,365,11,1,0,35,23,33,18,5,8.69
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,02dc6533-3a7d-4047-ab6e-95732e4e6a28,凯伦 吉尔伯特,5cd51dbb-eaba-4f52-b49c-a7ee97754b71,MF,29,69,B,generated,116994.0,GOOD,4,0,4,0,-1,0,0.016,-4.0,49,100,0,,0,0,1.5,ankle,-8.78,0,"[10.0, 7.1, 9.7]","[50, 50, 50]",15,8,2,23,12,331,303,14,5,4,61,52,31,18,12,9.05
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,a32bb38b-d963-4d77-a942-9fc591ba263d,巴兹尔 马文,357a85fb-7e6c-4578-9dae-426d2baef936,DF,29,62,B,generated,75460.0,GOOD,2,0,2,0,-1,0,0.008,-4.0,65,100,0,,0,0,0.0,hamstring,-10.9,0,"[7.2, 7.5, 8.0]","[50, 50, 50]",16,6,3,32,14,447,395,9,11,6,37,34,41,6,4,8.36
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,8f0681ac-d6f4-49a5-aca7-b15a20cf80ce,程祖,ef8fded3-b3e2-418f-95e7-026f2b77c0d9,FW,22,58,C,generated,27360.0,GOOD,4,0,4,0,-1,0,0.016,-4.0,60,100,0,,0,0,0.0,hamstring,12.85,0,"[8.6, 8.7, 7.8]","[50, 50, 50]",16,4,6,20,9,253,150,8,12,5,36,23,40,16,13,7.82
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,5b07ddad-3aa3-4747-8864-fb13e6de76c2,康斯坦 桑切斯,620b6e2e-22d9-4927-83dc-411a540ed709,FW,22,54,C,generated,20400.0,NEUTRAL,-1,-1,0,0,-1,0,-0.004,-4.0,69,92,0,,0,0,0.0,hamstring,11.85,0,"[7.8, 5.7, 6.3]","[50, 50, 50]",15,8,3,34,16,189,120,5,3,2,27,18,19,19,8,7.8
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,ccc8900f-df55-4761-aa0a-4f8ca8704c89,多布罗斯拉夫 扎拉沃娃,b72f0876-d015-4952-a70e-e953c03f5e92,DF,20,72,C,generated,36770.0,GOOD,2,0,2,0,-1,0,0.008,-4.0,61,100,0,,0,0,0.2,back,23.52,0,"[8.0, 8.4, 6.1]","[50, 50, 50]",18,4,5,13,7,304,250,7,1,1,28,26,35,4,10,7.66
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,098ea3f1-f544-458c-9a59-dec66d139d76,邹邓,a00d0a6e-36e8-491d-8797-82e79016bbee,MF,24,56,B,generated,25626.0,GOOD,2,0,2,0,-1,0,0.008,-4.0,100,66,0,,0,0,0.0,hamstring,13.91,0,"[7.3, 7.4, 8.1]","[50, 50, 50]",15,6,3,17,11,320,249,9,5,3,28,18,31,10,12,7.88
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,a2a94044-99d4-488c-a936-cd7bc25450be,卢克曼 朱,8b9aa303-df35-43b1-bc8b-e34da0a8bc59,DF,25,50,C,generated,23473.0,LOW,-2,0,-1,1,-1,-2,-0.008,3.0,88,27,0,,0,0,5.0,hamstring,5.4,0,"[6.5, 7.0, 5.8]","[50, 50, 50]",10,0,1,2,0,107,86,1,0,0,5,3,13,2,2,6.55
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,b8c3741b-f002-4006-a900-aad5f21b9172,约纳坦 范登诺特,8923b1a3-cd44-473d-a6ae-70963c85f691,DF,22,65,C,generated,36915.0,NEUTRAL,-1,0,0,-1,-1,0,-0.004,-10.0,41,92,0,,0,1,0.0,hamstring,11.07,0,"[6.6, 6.8, 7.2]","[50, 50, 50]",15,2,2,22,8,377,302,3,4,1,30,16,34,6,0,7.31
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,701a903c-42bd-46e1-9a25-a9bbaf0288ff,毛里西奥 萨尔维,3b22fc57-5803-49ea-a30c-76fa5eba389b,DF,19,69,C,generated,30535.0,GOOD,2,0,2,0,-1,0,0.008,0.0,72,99,0,,0,0,0.6,hamstring,19.67,0,"[6.8, 7.2, 8.2]","[50, 50, 50]",15,0,3,9,0,325,252,7,3,1,41,33,27,7,6,7.4
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,03ce5000-9271-49fc-aca3-51a8b3974366,卡斯托尔 拉莫斯,38bac21b-94a5-4693-9d08-312f68c299d0,FW,22,55,B,generated,20303.0,GOOD,2,0,2,0,-1,0,0.008,-4.0,91,71,0,,0,0,0.0,hamstring,9.99,0,"[7.4, 6.7, 8.8]","[50, 50, 50]",17,10,3,26,14,383,251,9,14,8,29,22,24,17,27,8.44
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,e178c22a-0120-459b-9b64-5fc0638e2f28,马珺泽,bfdab4b3-422e-495b-ad71-d141959cf5ff,MF,34,35,B,generated,22176.0,LOW,-2,-1,0,1,-1,-2,-0.008,3.0,87,21,0,,0,0,6.0,hamstring,-12.01,0,"[6.4, 6.5, 6.6]","[50, 50, 50]",6,0,0,3,1,54,41,1,1,0,5,4,4,2,2,6.53
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,e14b6c6b-0a6e-4996-95e3-f20580e98aa7,罗萨里奥 米尔,8462cbe2-5d0a-4b1a-8bdf-46bba1f67bd4,FW,22,47,D,generated,15644.0,NEUTRAL,-1,-1,0,0,-1,0,-0.004,0.0,100,54,0,,0,0,0.0,hamstring,11.26,0,"[7.1, 6.1, 6.3]","[50, 50, 50]",15,6,2,30,13,241,173,5,6,1,33,20,15,15,7,7.81
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,0ca727df-85c9-41b7-b96a-98ba9f6a1e0e,里诺 巴斯托尼,f599215a-51fa-46f3-84bb-c6435d33e080,FW,24,59,C,generated,32436.0,GOOD,4,0,4,0,-1,0,0.016,-4.0,65,92,0,,0,0,1.0,ankle,13.23,0,"[10.0, 7.6, 6.8]","[50, 50, 50]",20,6,4,36,16,292,186,9,9,6,52,30,35,23,10,7.73
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,3bee0be6-06a7-4a38-860e-651c8f00e630,博莱斯拉夫 乌沙科夫,6b01f7e9-b423-4387-a6bf-cd949bc55dcf,DF,27,59,C,generated,35680.0,NEUTRAL,1,-2,4,-1,-1,0,0.004,-10.0,51,92,0,,0,0,0.5,ankle,-9.04,0,"[8.9, 6.7, 8.6]","[50, 50, 50]",6,2,1,5,4,121,92,0,0,0,13,12,10,5,5,7.98
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,2fd2740d-206c-49d6-8aa3-1f59748afea1,克拉克 凯,0e8f8df2-a335-4642-93d5-080e5a06c6d1,DF,18,58,B,generated,17248.0,LOW,-2,0,-1,1,-1,-2,-0.008,3.0,87,21,0,,0,0,2.2,hamstring,10.32,0,"[6.0, 6.2, 6.5]","[50, 50, 50]",4,0,0,2,1,26,19,0,0,0,2,1,3,0,0,6.3
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,bb46344e-a8bd-4acd-9bfb-e6266f4b1ed5,郭以,e8dc7dba-8571-46c0-9239-0490b4a78364,MF,18,74,B,generated,46028.0,GOOD,4,0,4,0,-1,0,0.016,-4.0,58,92,0,,0,0,0.0,hamstring,28.82,0,"[7.9, 9.4, 9.3]","[50, 50, 50]",19,4,5,16,10,445,396,6,4,2,37,28,35,11,13,7.68
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,e09c579c-ad3a-45c8-9129-1c1c992de68d,史昊硕,e8dc7dba-8571-46c0-9239-0490b4a78364,MF,29,58,C,generated,62464.0,GOOD,4,0,4,0,-1,0,0.016,-4.0,58,92,0,,0,0,0.0,hamstring,-7.85,0,"[7.8, 10.0, 7.1]","[50, 50, 50]",19,4,5,24,11,442,365,7,8,4,39,25,20,14,21,7.8
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,1916af23-b6d0-4d27-b0fb-43440caccf79,沈绍畅,fcf15341-818a-49e4-bb5e-3783f54546cc,FW,23,66,C,generated,49258.0,LOW,-2,-1,-1,1,-1,-1,-0.008,3.0,100,66,0,,0,0,0.0,hamstring,12.99,0,"[6.4, 6.1, 6.8]","[50, 50, 50]",7,0,0,8,3,70,48,2,5,2,9,4,5,4,5,6.71
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,7360b4f0-2b8a-4962-823c-e5df7143b6dd,谭文颂,94094883-2aac-4ff9-9fa8-0eb2c37854ef,MF,23,57,D,generated,20289.0,GOOD,4,0,4,0,-1,0,0.016,0.0,100,70,0,,0,0,0.0,hamstring,11.68,0,"[8.6, 7.8, 8.1]","[50, 50, 50]",15,1,0,18,7,296,254,5,3,1,25,9,26,10,10,7.13
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,bb300b3f-4c0f-46db-ba2b-74ba6f9ea005,瓦菲德 易卜拉欣,21be93f7-899d-42db-8752-e2326eedcbff,FW,19,63,C,generated,16971.0,GOOD,4,0,4,0,-1,0,0.016,-4.0,66,92,0,,0,0,0.0,hamstring,15.52,0,"[10.0, 10.0, 8.0]","[50, 50, 50]",16,9,3,28,16,153,95,2,11,2,30,18,21,11,6,7.85
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,bdd887a0-a2fd-475a-bc8f-81cc272f28da,史逸文,a00d0a6e-36e8-491d-8797-82e79016bbee,DF,22,64,C,generated,39103.0,GOOD,4,0,4,0,-1,0,0.016,-4.0,86,66,0,,0,0,0.0,hamstring,12.05,0,"[8.3, 9.5, 7.6]","[50, 50, 50]",15,4,2,14,7,299,223,1,3,1,33,33,31,7,7,7.75
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,3aa9d727-8bef-4108-b198-d8f24abe71ae,维姆 卡纳瓦罗,5cbbd627-ea05-4054-9cd8-50790e5e5a78,FW,20,71,C,generated,33957.0,GOOD,4,0,4,0,-1,0,0.016,0.0,67,100,0,,0,0,0.0,hamstring,24.21,0,"[9.4, 10.0, 6.9]","[50, 50, 50]",17,8,5,43,22,300,227,11,9,6,42,24,34,26,6,8.22
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,ec186417-de36-46ac-8649-79ae3d5c92bf,司空运,4ee201e1-b3ca-4699-9007-d99d33358f67,FW,30,45,C,generated,22032.0,LOW,-2,-2,0,0,-1,0,-0.008,-4.0,69,79,0,,0,0,0.0,hamstring,-9.69,0,"[5.5, 7.9, 7.7]","[50, 50, 50]",15,9,4,48,18,258,163,15,24,14,35,19,25,8,4,8.05
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,23f394d4-4cd3-4418-9d29-858cfc968359,贾维斯 威尔逊,a2bc5fc9-fd02-4542-9c3c-16fb533513ed,MF,29,50,D,generated,30540.0,GOOD,2,0,2,0,-1,0,0.008,-4.0,90,78,0,,0,0,0.0,hamstring,-11.41,0,"[8.1, 7.1, 7.6]","[50, 50, 50]",15,5,0,21,6,252,196,3,4,3,22,16,28,4,9,7.72
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,d7d35507-3759-45f2-a158-7ca8264b45c8,弗朗西斯 普拉特,2ed9fbe1-4df9-401c-a565-f7023ed5c5c5,MF,20,65,D,generated,16601.0,GOOD,4,0,4,0,-1,0,0.016,-4.0,85,84,0,,0,0,0.0,hamstring,12.46,0,"[9.0, 9.0, 10.0]","[50, 50, 50]",15,5,0,18,7,270,211,11,5,4,40,35,38,7,5,8.02
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,a3f85358-97b8-407d-85b7-f4f22ff7fca4,杨宝文,334be2da-8b16-4437-b63b-d7acd3b03a9e,FW,26,47,D,generated,21213.0,GOOD,3,-1,4,0,-1,0,0.012,-4.0,89,76,0,,0,0,0.0,hamstring,4.42,0,"[9.9, 6.7, 9.8]","[50, 50, 50]",15,4,1,32,11,194,108,4,6,2,40,23,27,11,7,7.23
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,c7cf4bce-28a3-47f0-a4ea-170512dedf3b,亚历山德罗斯 贝尔戈米,055b35a5-8a42-4e56-b11a-e477f3df73a9,DF,22,59,C,generated,27005.0,GOOD,2,0,2,0,-1,0,0.008,0.0,95,76,0,,0,0,0.0,hamstring,15.81,0,"[7.2, 7.6, 7.7]","[50, 50, 50]",15,2,2,15,5,285,216,6,3,2,23,20,23,11,3,7.18
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,65ea0238-37b8-4e71-bb68-e86256466dff,南宫盛文,d6416bde-2eb4-452b-868f-632af9f395be,DF,26,78,A,generated,167200.0,NEUTRAL,1,-1,2,0,-1,0,0.004,0.0,77,91,0,,0,0,0.0,hamstring,2.35,0,"[7.2, 8.5, 7.1]","[50, 50, 50]",19,9,4,46,17,591,532,7,6,4,38,37,36,12,1,8.27
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,50a6f2fc-b121-4501-a84b-0e6d8e822a65,乔梓轩,3705abba-7df9-47f8-8d90-bb60e6960d5a,FW,25,42,D,generated,18270.0,NEUTRAL,1,-1,2,0,-1,0,0.004,0.0,100,70,0,,0,0,0.0,hamstring,5.51,0,"[6.6, 8.7, 6.9]","[50, 50, 50]",18,5,3,27,14,208,123,8,5,4,38,16,30,16,8,7.41
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,ce9806ca-fa0e-440d-b820-46d4efa27b1d,邹嘉宝,db5d9453-2e86-45d8-befb-69e4de60840e,FW,25,55,C,generated,33920.0,LOW,-2,-1,0,-1,-1,0,-0.008,-10.0,69,82,0,,0,0,0.0,hamstring,3.38,0,"[6.5, 7.3, 7.2]","[50, 50, 50]",17,8,3,30,18,292,201,6,9,3,52,28,32,19,13,8.08
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,ad65e744-4f86-4831-b374-721bf07976b8,稔 丸山,f619ce33-860f-414b-ad88-b8e98f49aab0,MF,31,49,C,generated,14994.0,LOW,-4,-2,-1,0,-1,-1,-0.016,0.0,79,54,0,,0,1,4.5,quadriceps,-11.69,0,"[6.5, 6.4, 5.8]","[50, 50, 50]",16,7,2,27,16,240,185,9,9,5,29,25,24,5,4,7.71
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,91440e43-dbf8-4caa-9fdd-9fd09db70923,许嘉颖,aab61aed-8550-4c7f-9023-4dc8c8520b02,FW,23,66,C,generated,45190.0,GOOD,4,0,4,0,-1,0,0.016,0.0,93,86,0,,0,0,0.0,hamstring,14.38,0,"[7.3, 8.5, 8.2]","[50, 50, 50]",18,5,2,18,7,233,171,3,6,2,28,17,24,15,11,7.42
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,e80e48ed-52f0-490a-9bf9-526c45fbb78a,秦昌明,32909a5e-e94a-425b-b8b8-64189a4eee29,DF,18,73,B,generated,47055.0,GOOD,2,0,2,0,-1,0,0.008,-4.0,53,100,0,,0,0,0.0,hamstring,26.18,0,"[8.5, 7.5, 7.6]","[50, 50, 50]",10,0,3,10,5,148,117,1,0,0,22,19,20,4,1,7.14
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,83051509-5826-4ee7-bfdc-915d7cac1501,颂提 曾,1e6962e4-e8e0-44f5-a686-25d83b6b52f3,MF,28,62,B,generated,73150.0,GOOD,2,0,2,0,-1,0,0.008,0.0,78,95,0,,0,0,0.5,ankle,-8.61,0,"[7.2, 8.4, 7.8]","[50, 50, 50]",18,12,4,30,17,331,285,13,8,3,39,25,29,8,8,8.12
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,340572de-93ef-4f0b-8653-54cf9ec45f35,贾文豪,6be4e13c-5812-4231-a0d4-45223a79f121,DF,32,48,C,generated,20765.0,NEUTRAL,-1,0,0,1,-1,-2,-0.004,3.0,100,7,0,,0,0,4.5,hamstring,-10.37,0,"[6.7, 6.3]","[50, 50]",1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,6.7
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,f7c53b16-c5fd-4046-a2ab-a591f62a3ef4,哈尔夫丹 桑德奎斯特,f0d412d9-cf77-4cf1-8368-9b48b8566d95,MF,21,70,C,generated,36975.0,GOOD,4,0,4,0,-1,0,0.016,-4.0,65,88,0,,0,0,0.0,hamstring,11.24,0,"[8.4, 8.3, 7.9]","[50, 50, 50]",15,4,4,35,14,379,333,17,5,5,33,28,34,18,11,8.41
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,d4eb6f76-87f1-4255-a7de-9ea0908aded8,孔彩,6e4ae215-cfc5-4d50-9183-d6d2da9f1520,DF,36,43,C,generated,0.0,NEUTRAL,1,0,2,-1,-1,0,0.004,-10.0,94,92,0,,0,0,2.4,ankle,-8.0,0,"[7.5, 7.6, 7.3]","[50, 50, 50]",17,5,2,29,11,368,285,3,1,1,37,33,37,6,4,7.39
1,51f84adf-9db3-48e2-87fd-fcc817a5c8a0,244d4ee7-853f-48b4-a58d-936c74e03105,龚安明,67c932f3-8b65-467c-86d7-8d77215d0d95,MF,24,52,B,generated,18360.0,LOW,-2,-2,0,0,-1,0,-0.008,-4.0,74,90,0,,0,0,0.0,hamstring,14.49,0,"[7.4, 7.4, 5.6]","[50, 50, 50]",15,0,0,16,6,219,178,4,4,1,30,21,31,7,8,7.24
